Order ID	Customer	Employee	Order Date	Required Date	Shipped Date	Ship Via	Freight	Ship Name	Ship Address	Ship City	Ship Region	Ship Postal Code	Ship Country
10955	Folk och fä HB	Callahan, Laura	17-Mar-1998	14-Apr-1998	20-Mar-1998	United Package	$3.26	Folk och fä HB	Åkergatan 24	Bräcke		S-844 67	Sweden
10956	Blauer See Delikatessen	Suyama, Michael	17-Mar-1998	28-Apr-1998	20-Mar-1998	United Package	$44.65	Blauer See Delikatessen	Forsterstr. 57	Mannheim		68306	Germany
10957	HILARIÓN-Abastos	Callahan, Laura	18-Mar-1998	15-Apr-1998	27-Mar-1998	Federal Shipping	$105.36	HILARIÓN-Abastos	Carrera 22 con Ave. Carlos Soublette #8-35	San Cristóbal	Táchira	5022	Venezuela
10958	Océano Atlántico Ltda.	King, Robert	18-Mar-1998	15-Apr-1998	27-Mar-1998	United Package	$49.56	Océano Atlántico Ltda.	Ing. Gustavo Moncada 8585, Piso 20-A	Buenos Aires		1010	Argentina
10959	Gourmet Lanchonetes	Suyama, Michael	18-Mar-1998	29-Apr-1998	23-Mar-1998	United Package	$4.98	Gourmet Lanchonetes	Av. Brasil, 442	Campinas	SP	04876-786	Brazil
10960	HILARIÓN-Abastos	Leverling, Janet	19-Mar-1998	02-Apr-1998	08-Apr-1998	Speedy Express	$2.08	HILARIÓN-Abastos	Carrera 22 con Ave. Carlos Soublette #8-35	San Cristóbal	Táchira	5022	Venezuela
10961	Queen Cozinha	Callahan, Laura	19-Mar-1998	16-Apr-1998	30-Mar-1998	Speedy Express	$104.47	Queen Cozinha	Alameda dos Canàrios, 891	São Paulo	SP	05487-020	Brazil
10962	QUICK-Stop	Callahan, Laura	19-Mar-1998	16-Apr-1998	23-Mar-1998	United Package	$275.79	QUICK-Stop	Taucherstraße 10	Cunewalde		01307	Germany
10963	Furia Bacalhau e Frutos do Mar	Dodsworth, Anne	19-Mar-1998	16-Apr-1998	26-Mar-1998	Federal Shipping	$2.70	Furia Bacalhau e Frutos do Mar	Jardim das rosas n. 32	Lisboa		1675	Portugal
10964	Spécialités du monde	Leverling, Janet	20-Mar-1998	17-Apr-1998	24-Mar-1998	United Package	$87.38	Spécialités du monde	25, rue Lauriston	Paris		75016	France
10965	Old World Delicatessen	Suyama, Michael	20-Mar-1998	17-Apr-1998	30-Mar-1998	Federal Shipping	$144.38	Old World Delicatessen	2743 Bering St.	Anchorage	AK	99508	USA
10966	Chop-suey Chinese	Peacock, Margaret	20-Mar-1998	17-Apr-1998	08-Apr-1998	Speedy Express	$27.19	Chop-suey Chinese	Hauptstr. 31	Bern		3012	Switzerland
10967	Toms Spezialitäten	Fuller, Andrew	23-Mar-1998	20-Apr-1998	02-Apr-1998	United Package	$62.22	Toms Spezialitäten	Luisenstr. 48	Münster		44087	Germany
10968	Ernst Handel	Davolio, Nancy	23-Mar-1998	20-Apr-1998	01-Apr-1998	Federal Shipping	$74.60	Ernst Handel	Kirchgasse 6	Graz		8010	Austria
10969	Comércio Mineiro	Davolio, Nancy	23-Mar-1998	20-Apr-1998	30-Mar-1998	United Package	$0.21	Comércio Mineiro	Av. dos Lusíadas, 23	São Paulo	SP	05432-043	Brazil
10970	Bólido Comidas preparadas	Dodsworth, Anne	24-Mar-1998	07-Apr-1998	24-Apr-1998	Speedy Express	$16.16	Bólido Comidas preparadas	C/ Araquil, 67	Madrid		28023	Spain
10971	France restauration	Fuller, Andrew	24-Mar-1998	21-Apr-1998	02-Apr-1998	United Package	$121.82	France restauration	54, rue Royale	Nantes		44000	France
10972	La corne d'abondance	Peacock, Margaret	24-Mar-1998	21-Apr-1998	26-Mar-1998	United Package	$0.02	La corne d'abondance	67, avenue de l'Europe	Versailles		78000	France
10973	La corne d'abondance	Suyama, Michael	24-Mar-1998	21-Apr-1998	27-Mar-1998	United Package	$15.17	La corne d'abondance	67, avenue de l'Europe	Versailles		78000	France
10974	Split Rail Beer & Ale	Leverling, Janet	25-Mar-1998	08-Apr-1998	03-Apr-1998	Federal Shipping	$12.96	Split Rail Beer & Ale	P.O. Box 555	Lander	WY	82520	USA
10975	Bottom-Dollar Markets	Davolio, Nancy	25-Mar-1998	22-Apr-1998	27-Mar-1998	Federal Shipping	$32.27	Bottom-Dollar Markets	23 Tsawassen Blvd.	Tsawassen	BC	T2F 8M4	Canada
10976	HILARIÓN-Abastos	Davolio, Nancy	25-Mar-1998	06-May-1998	03-Apr-1998	Speedy Express	$37.97	HILARIÓN-Abastos	Carrera 22 con Ave. Carlos Soublette #8-35	San Cristóbal	Táchira	5022	Venezuela
10977	Folk och fä HB	Callahan, Laura	26-Mar-1998	23-Apr-1998	10-Apr-1998	Federal Shipping	$208.50	Folk och fä HB	Åkergatan 24	Bräcke		S-844 67	Sweden
10978	Maison Dewey	Dodsworth, Anne	26-Mar-1998	23-Apr-1998	23-Apr-1998	United Package	$32.82	Maison Dewey	Rue Joseph-Bens 532	Bruxelles		B-1180	Belgium
10979	Ernst Handel	Callahan, Laura	26-Mar-1998	23-Apr-1998	31-Mar-1998	United Package	$353.07	Ernst Handel	Kirchgasse 6	Graz		8010	Austria
10980	Folk och fä HB	Peacock, Margaret	27-Mar-1998	08-May-1998	17-Apr-1998	Speedy Express	$1.26	Folk och fä HB	Åkergatan 24	Bräcke		S-844 67	Sweden
10981	Hanari Carnes	Davolio, Nancy	27-Mar-1998	24-Apr-1998	02-Apr-1998	United Package	$193.37	Hanari Carnes	Rua do Paço, 67	Rio de Janeiro	RJ	05454-876	Brazil
10982	Bottom-Dollar Markets	Fuller, Andrew	27-Mar-1998	24-Apr-1998	08-Apr-1998	Speedy Express	$14.01	Bottom-Dollar Markets	23 Tsawassen Blvd.	Tsawassen	BC	T2F 8M4	Canada
10983	Save-a-lot Markets	Fuller, Andrew	27-Mar-1998	24-Apr-1998	06-Apr-1998	United Package	$657.54	Save-a-lot Markets	187 Suffolk Ln.	Boise	ID	83720	USA
10984	Save-a-lot Markets	Davolio, Nancy	30-Mar-1998	27-Apr-1998	03-Apr-1998	Federal Shipping	$211.22	Save-a-lot Markets	187 Suffolk Ln.	Boise	ID	83720	USA
10985	Hungry Owl All-Night Grocers	Fuller, Andrew	30-Mar-1998	27-Apr-1998	02-Apr-1998	Speedy Express	$91.51	Hungry Owl All-Night Grocers	8 Johnstown Road	Cork	Co. Cork		Ireland
10986	Océano Atlántico Ltda.	Callahan, Laura	30-Mar-1998	27-Apr-1998	21-Apr-1998	United Package	$217.86	Océano Atlántico Ltda.	Ing. Gustavo Moncada 8585, Piso 20-A	Buenos Aires		1010	Argentina
10987	Eastern Connection	Callahan, Laura	31-Mar-1998	28-Apr-1998	06-Apr-1998	Speedy Express	$185.48	Eastern Connection	35 King George	London		WX3 6FW	UK
10988	Rattlesnake Canyon Grocery	Leverling, Janet	31-Mar-1998	28-Apr-1998	10-Apr-1998	United Package	$61.14	Rattlesnake Canyon Grocery	2817 Milton Dr.	Albuquerque	NM	87110	USA
10989	Que Delícia	Fuller, Andrew	31-Mar-1998	28-Apr-1998	02-Apr-1998	Speedy Express	$34.76	Que Delícia	Rua da Panificadora, 12	Rio de Janeiro	RJ	02389-673	Brazil
10990	Ernst Handel	Fuller, Andrew	01-Apr-1998	13-May-1998	07-Apr-1998	Federal Shipping	$117.61	Ernst Handel	Kirchgasse 6	Graz		8010	Austria
10991	QUICK-Stop	Davolio, Nancy	01-Apr-1998	29-Apr-1998	07-Apr-1998	Speedy Express	$38.51	QUICK-Stop	Taucherstraße 10	Cunewalde		01307	Germany
10992	The Big Cheese	Davolio, Nancy	01-Apr-1998	29-Apr-1998	03-Apr-1998	Federal Shipping	$4.27	The Big Cheese	89 Jefferson Way, Suite 2	Portland	OR	97201	USA
10993	Folk och fä HB	King, Robert	01-Apr-1998	29-Apr-1998	10-Apr-1998	Federal Shipping	$8.81	Folk och fä HB	Åkergatan 24	Bräcke		S-844 67	Sweden
10994	Vaffeljernet	Fuller, Andrew	02-Apr-1998	16-Apr-1998	09-Apr-1998	Federal Shipping	$65.53	Vaffeljernet	Smagsløget 45	Århus		8200	Denmark
10995	Pericles Comidas clásicas	Davolio, Nancy	02-Apr-1998	30-Apr-1998	06-Apr-1998	Federal Shipping	$46.00	Pericles Comidas clásicas	Calle Dr. Jorge Cash 321	México D.F.		05033	Mexico
10996	QUICK-Stop	Peacock, Margaret	02-Apr-1998	30-Apr-1998	10-Apr-1998	United Package	$1.12	QUICK-Stop	Taucherstraße 10	Cunewalde		01307	Germany
10997	LILA-Supermercado	Callahan, Laura	03-Apr-1998	15-May-1998	13-Apr-1998	United Package	$73.91	LILA-Supermercado	Carrera 52 con Ave. Bolívar #65-98 Llano Largo	Barquisimeto	Lara	3508	Venezuela
10998	Wolski  Zajazd	Callahan, Laura	03-Apr-1998	17-Apr-1998	17-Apr-1998	United Package	$20.31	Wolski Zajazd	ul. Filtrowa 68	Warszawa		01-012	Poland
10999	Ottilies Käseladen	Suyama, Michael	03-Apr-1998	01-May-1998	10-Apr-1998	United Package	$96.35	Ottilies Käseladen	Mehrheimerstr. 369	Köln		50739	Germany
11000	Rattlesnake Canyon Grocery	Fuller, Andrew	06-Apr-1998	04-May-1998	14-Apr-1998	Federal Shipping	$55.12	Rattlesnake Canyon Grocery	2817 Milton Dr.	Albuquerque	NM	87110	USA
11001	Folk och fä HB	Fuller, Andrew	06-Apr-1998	04-May-1998	14-Apr-1998	United Package	$197.30	Folk och fä HB	Åkergatan 24	Bräcke		S-844 67	Sweden
11002	Save-a-lot Markets	Peacock, Margaret	06-Apr-1998	04-May-1998	16-Apr-1998	Speedy Express	$141.16	Save-a-lot Markets	187 Suffolk Ln.	Boise	ID	83720	USA
11003	The Cracker Box	Leverling, Janet	06-Apr-1998	04-May-1998	08-Apr-1998	Federal Shipping	$14.91	The Cracker Box	55 Grizzly Peak Rd.	Butte	MT	59801	USA
11004	Maison Dewey	Leverling, Janet	07-Apr-1998	05-May-1998	20-Apr-1998	Speedy Express	$44.84	Maison Dewey	Rue Joseph-Bens 532	Bruxelles		B-1180	Belgium
11005	Wilman Kala	Fuller, Andrew	07-Apr-1998	05-May-1998	10-Apr-1998	Speedy Express	$0.75	Wilman Kala	Keskuskatu 45	Helsinki		21240	Finland
11006	Great Lakes Food Market	Leverling, Janet	07-Apr-1998	05-May-1998	15-Apr-1998	United Package	$25.19	Great Lakes Food Market	2732 Baker Blvd.	Eugene	OR	97403	USA
11007	Princesa Isabel Vinhos	Callahan, Laura	08-Apr-1998	06-May-1998	13-Apr-1998	United Package	$202.24	Princesa Isabel Vinhos	Estrada da saúde n. 58	Lisboa		1756	Portugal
11008	Ernst Handel	King, Robert	08-Apr-1998	06-May-1998		Federal Shipping	$79.46	Ernst Handel	Kirchgasse 6	Graz		8010	Austria
11009	Godos Cocina Típica	Fuller, Andrew	08-Apr-1998	06-May-1998	10-Apr-1998	Speedy Express	$59.11	Godos Cocina Típica	C/ Romero, 33	Sevilla		41101	Spain
11010	Reggiani Caseifici	Fuller, Andrew	09-Apr-1998	07-May-1998	21-Apr-1998	United Package	$28.71	Reggiani Caseifici	Strada Provinciale 124	Reggio Emilia		42100	Italy
11011	Alfreds Futterkiste	Leverling, Janet	09-Apr-1998	07-May-1998	13-Apr-1998	Speedy Express	$1.21	Alfreds Futterkiste	Obere Str. 57	Berlin		12209	Germany
11012	Frankenversand	Davolio, Nancy	09-Apr-1998	23-Apr-1998	17-Apr-1998	Federal Shipping	$242.95	Frankenversand	Berliner Platz 43	München		80805	Germany
11013	Romero y tomillo	Fuller, Andrew	09-Apr-1998	07-May-1998	10-Apr-1998	Speedy Express	$32.99	Romero y tomillo	Gran Vía, 1	Madrid		28001	Spain
11014	LINO-Delicateses	Fuller, Andrew	10-Apr-1998	08-May-1998	15-Apr-1998	Federal Shipping	$23.60	LINO-Delicateses	Ave. 5 de Mayo Porlamar	I. de Margarita	Nueva Esparta	4980	Venezuela
11015	Santé Gourmet	Fuller, Andrew	10-Apr-1998	24-Apr-1998	20-Apr-1998	United Package	$4.62	Santé Gourmet	Erling Skakkes gate 78	Stavern		4110	Norway
11016	Around the Horn	Dodsworth, Anne	10-Apr-1998	08-May-1998	13-Apr-1998	United Package	$33.80	Around the Horn	Brook Farm, Stratford St. Mary	Colchester	Essex	CO7 6JX	UK
11017	Ernst Handel	Dodsworth, Anne	13-Apr-1998	11-May-1998	20-Apr-1998	United Package	$754.26	Ernst Handel	Kirchgasse 6	Graz		8010	Austria
11018	Lonesome Pine Restaurant	Peacock, Margaret	13-Apr-1998	11-May-1998	16-Apr-1998	United Package	$11.65	Lonesome Pine Restaurant	89 Chiaroscuro Rd.	Portland	OR	97219	USA
11019	Rancho grande	Suyama, Michael	13-Apr-1998	11-May-1998		Federal Shipping	$3.17	Rancho grande	Av. del Libertador 900	Buenos Aires		1010	Argentina
11020	Ottilies Käseladen	Fuller, Andrew	14-Apr-1998	12-May-1998	16-Apr-1998	United Package	$43.30	Ottilies Käseladen	Mehrheimerstr. 369	Köln		50739	Germany
11021	QUICK-Stop	Leverling, Janet	14-Apr-1998	12-May-1998	21-Apr-1998	Speedy Express	$297.18	QUICK-Stop	Taucherstraße 10	Cunewalde		01307	Germany
11022	Hanari Carnes	Dodsworth, Anne	14-Apr-1998	12-May-1998	04-May-1998	United Package	$6.27	Hanari Carnes	Rua do Paço, 67	Rio de Janeiro	RJ	05454-876	Brazil
11023	B's Beverages	Davolio, Nancy	14-Apr-1998	28-Apr-1998	24-Apr-1998	United Package	$123.83	B's Beverages	Fauntleroy Circus	London		EC2 5NT	UK
11024	Eastern Connection	Peacock, Margaret	15-Apr-1998	13-May-1998	20-Apr-1998	Speedy Express	$74.36	Eastern Connection	35 King George	London		WX3 6FW	UK
11025	Wartian Herkku	Suyama, Michael	15-Apr-1998	13-May-1998	24-Apr-1998	Federal Shipping	$29.17	Wartian Herkku	Torikatu 38	Oulu		90110	Finland
11026	Franchi S.p.A.	Peacock, Margaret	15-Apr-1998	13-May-1998	28-Apr-1998	Speedy Express	$47.09	Franchi S.p.A.	Via Monte Bianco 34	Torino		10100	Italy
11027	Bottom-Dollar Markets	Davolio, Nancy	16-Apr-1998	14-May-1998	20-Apr-1998	Speedy Express	$52.52	Bottom-Dollar Markets	23 Tsawassen Blvd.	Tsawassen	BC	T2F 8M4	Canada
11028	Königlich Essen	Fuller, Andrew	16-Apr-1998	14-May-1998	22-Apr-1998	Speedy Express	$29.59	Königlich Essen	Maubelstr. 90	Brandenburg		14776	Germany
11029	Chop-suey Chinese	Peacock, Margaret	16-Apr-1998	14-May-1998	27-Apr-1998	Speedy Express	$47.84	Chop-suey Chinese	Hauptstr. 31	Bern		3012	Switzerland
11030	Save-a-lot Markets	King, Robert	17-Apr-1998	15-May-1998	27-Apr-1998	United Package	$830.75	Save-a-lot Markets	187 Suffolk Ln.	Boise	ID	83720	USA
11031	Save-a-lot Markets	Suyama, Michael	17-Apr-1998	15-May-1998	24-Apr-1998	United Package	$227.22	Save-a-lot Markets	187 Suffolk Ln.	Boise	ID	83720	USA
11032	White Clover Markets	Fuller, Andrew	17-Apr-1998	15-May-1998	23-Apr-1998	Federal Shipping	$606.19	White Clover Markets	1029 - 12th Ave. S.	Seattle	WA	98124	USA
11033	Richter Supermarkt	King, Robert	17-Apr-1998	15-May-1998	23-Apr-1998	Federal Shipping	$84.74	Richter Supermarkt	Starenweg 5	Genève		1204	Switzerland
11034	Old World Delicatessen	Callahan, Laura	20-Apr-1998	01-Jun-1998	27-Apr-1998	Speedy Express	$40.32	Old World Delicatessen	2743 Bering St.	Anchorage	AK	99508	USA
11035	Suprêmes délices	Fuller, Andrew	20-Apr-1998	18-May-1998	24-Apr-1998	United Package	$0.17	Suprêmes délices	Boulevard Tirou, 255	Charleroi		B-6000	Belgium
11036	Drachenblut Delikatessen	Callahan, Laura	20-Apr-1998	18-May-1998	22-Apr-1998	Federal Shipping	$149.47	Drachenblut Delikatessen	Walserweg 21	Aachen		52066	Germany
11037	Godos Cocina Típica	King, Robert	21-Apr-1998	19-May-1998	27-Apr-1998	Speedy Express	$3.20	Godos Cocina Típica	C/ Romero, 33	Sevilla		41101	Spain
11038	Suprêmes délices	Davolio, Nancy	21-Apr-1998	19-May-1998	30-Apr-1998	United Package	$29.59	Suprêmes délices	Boulevard Tirou, 255	Charleroi		B-6000	Belgium
11039	LINO-Delicateses	Davolio, Nancy	21-Apr-1998	19-May-1998		United Package	$65.00	LINO-Delicateses	Ave. 5 de Mayo Porlamar	I. de Margarita	Nueva Esparta	4980	Venezuela
11040	Great Lakes Food Market	Peacock, Margaret	22-Apr-1998	20-May-1998		Federal Shipping	$18.84	Great Lakes Food Market	2732 Baker Blvd.	Eugene	OR	97403	USA
11041	Chop-suey Chinese	Leverling, Janet	22-Apr-1998	20-May-1998	28-Apr-1998	United Package	$48.22	Chop-suey Chinese	Hauptstr. 31	Bern		3012	Switzerland
11042	Comércio Mineiro	Fuller, Andrew	22-Apr-1998	06-May-1998	01-May-1998	Speedy Express	$29.99	Comércio Mineiro	Av. dos Lusíadas, 23	São Paulo	SP	05432-043	Brazil
11043	Spécialités du monde	Buchanan, Steven	22-Apr-1998	20-May-1998	29-Apr-1998	United Package	$8.80	Spécialités du monde	25, rue Lauriston	Paris		75016	France
11044	Wolski  Zajazd	Peacock, Margaret	23-Apr-1998	21-May-1998	01-May-1998	Speedy Express	$8.72	Wolski Zajazd	ul. Filtrowa 68	Warszawa		01-012	Poland
11045	Bottom-Dollar Markets	Suyama, Michael	23-Apr-1998	21-May-1998		United Package	$70.58	Bottom-Dollar Markets	23 Tsawassen Blvd.	Tsawassen	BC	T2F 8M4	Canada
11046	Die Wandernde Kuh	Callahan, Laura	23-Apr-1998	21-May-1998	24-Apr-1998	United Package	$71.64	Die Wandernde Kuh	Adenauerallee 900	Stuttgart		70563	Germany
11047	Eastern Connection	King, Robert	24-Apr-1998	22-May-1998	01-May-1998	Federal Shipping	$46.62	Eastern Connection	35 King George	London		WX3 6FW	UK
11048	Bottom-Dollar Markets	King, Robert	24-Apr-1998	22-May-1998	30-Apr-1998	Federal Shipping	$24.12	Bottom-Dollar Markets	23 Tsawassen Blvd.	Tsawassen	BC	T2F 8M4	Canada
11049	Gourmet Lanchonetes	Leverling, Janet	24-Apr-1998	22-May-1998	04-May-1998	Speedy Express	$8.34	Gourmet Lanchonetes	Av. Brasil, 442	Campinas	SP	04876-786	Brazil
11050	Folk och fä HB	Callahan, Laura	27-Apr-1998	25-May-1998	05-May-1998	United Package	$59.41	Folk och fä HB	Åkergatan 24	Bräcke		S-844 67	Sweden
11051	La maison d'Asie	King, Robert	27-Apr-1998	25-May-1998		Federal Shipping	$2.79	La maison d'Asie	1 rue Alsace-Lorraine	Toulouse		31000	France
11052	Hanari Carnes	Leverling, Janet	27-Apr-1998	25-May-1998	01-May-1998	Speedy Express	$67.26	Hanari Carnes	Rua do Paço, 67	Rio de Janeiro	RJ	05454-876	Brazil
11053	Piccolo und mehr	Fuller, Andrew	27-Apr-1998	25-May-1998	29-Apr-1998	United Package	$53.05	Piccolo und mehr	Geislweg 14	Salzburg		5020	Austria
11054	Cactus Comidas para llevar	Callahan, Laura	28-Apr-1998	26-May-1998		Speedy Express	$0.33	Cactus Comidas para llevar	Cerrito 333	Buenos Aires		1010	Argentina
11055	HILARIÓN-Abastos	King, Robert	28-Apr-1998	26-May-1998	05-May-1998	United Package	$120.92	HILARIÓN-Abastos	Carrera 22 con Ave. Carlos Soublette #8-35	San Cristóbal	Táchira	5022	Venezuela
11056	Eastern Connection	Callahan, Laura	28-Apr-1998	12-May-1998	01-May-1998	United Package	$278.96	Eastern Connection	35 King George	London		WX3 6FW	UK
11057	North/South	Leverling, Janet	29-Apr-1998	27-May-1998	01-May-1998	Federal Shipping	$4.13	North/South	South House, 300 Queensbridge	London		SW7 1RZ	UK
11058	Blauer See Delikatessen	Dodsworth, Anne	29-Apr-1998	27-May-1998		Federal Shipping	$31.14	Blauer See Delikatessen	Forsterstr. 57	Mannheim		68306	Germany
11059	Ricardo Adocicados	Fuller, Andrew	29-Apr-1998	10-Jun-1998		United Package	$85.80	Ricardo Adocicados	Av. Copacabana, 267	Rio de Janeiro	RJ	02389-890	Brazil
11060	Franchi S.p.A.	Fuller, Andrew	30-Apr-1998	28-May-1998	04-May-1998	United Package	$10.98	Franchi S.p.A.	Via Monte Bianco 34	Torino		10100	Italy
11061	Great Lakes Food Market	Peacock, Margaret	30-Apr-1998	11-Jun-1998		Federal Shipping	$14.01	Great Lakes Food Market	2732 Baker Blvd.	Eugene	OR	97403	USA
11062	Reggiani Caseifici	Peacock, Margaret	30-Apr-1998	28-May-1998		United Package	$29.93	Reggiani Caseifici	Strada Provinciale 124	Reggio Emilia		42100	Italy
11063	Hungry Owl All-Night Grocers	Leverling, Janet	30-Apr-1998	28-May-1998	06-May-1998	United Package	$81.73	Hungry Owl All-Night Grocers	8 Johnstown Road	Cork	Co. Cork		Ireland
11064	Save-a-lot Markets	Davolio, Nancy	01-May-1998	29-May-1998	04-May-1998	Speedy Express	$30.09	Save-a-lot Markets	187 Suffolk Ln.	Boise	ID	83720	USA
11065	LILA-Supermercado	Callahan, Laura	01-May-1998	29-May-1998		Speedy Express	$12.91	LILA-Supermercado	Carrera 52 con Ave. Bolívar #65-98 Llano Largo	Barquisimeto	Lara	3508	Venezuela
11066	White Clover Markets	King, Robert	01-May-1998	29-May-1998	04-May-1998	United Package	$44.72	White Clover Markets	1029 - 12th Ave. S.	Seattle	WA	98124	USA
11067	Drachenblut Delikatessen	Davolio, Nancy	04-May-1998	18-May-1998	06-May-1998	United Package	$7.98	Drachenblut Delikatessen	Walserweg 21	Aachen		52066	Germany
11068	Queen Cozinha	Callahan, Laura	04-May-1998	01-Jun-1998		United Package	$81.75	Queen Cozinha	Alameda dos Canàrios, 891	São Paulo	SP	05487-020	Brazil
11069	Tortuga Restaurante	Davolio, Nancy	04-May-1998	01-Jun-1998	06-May-1998	United Package	$15.67	Tortuga Restaurante	Avda. Azteca 123	México D.F.		05033	Mexico
11070	Lehmanns Marktstand	Fuller, Andrew	05-May-1998	02-Jun-1998		Speedy Express	$136.00	Lehmanns Marktstand	Magazinweg 7	Frankfurt a.M.		60528	Germany
11071	LILA-Supermercado	Davolio, Nancy	05-May-1998	02-Jun-1998		Speedy Express	$0.93	LILA-Supermercado	Carrera 52 con Ave. Bolívar #65-98 Llano Largo	Barquisimeto	Lara	3508	Venezuela
11072	Ernst Handel	Peacock, Margaret	05-May-1998	02-Jun-1998		United Package	$258.64	Ernst Handel	Kirchgasse 6	Graz		8010	Austria
11073	Pericles Comidas clásicas	Fuller, Andrew	05-May-1998	02-Jun-1998		United Package	$24.95	Pericles Comidas clásicas	Calle Dr. Jorge Cash 321	México D.F.		05033	Mexico
11074	Simons bistro	King, Robert	06-May-1998	03-Jun-1998		United Package	$18.44	Simons bistro	Vinbæltet 34	København		1734	Denmark
11075	Richter Supermarkt	Callahan, Laura	06-May-1998	03-Jun-1998		United Package	$6.19	Richter Supermarkt	Starenweg 5	Genève		1204	Switzerland
11076	Bon app'	Peacock, Margaret	06-May-1998	03-Jun-1998		United Package	$38.28	Bon app'	12, rue des Bouchers	Marseille		13008	France
11077	Rattlesnake Canyon Grocery	Davolio, Nancy	06-May-1998	03-Jun-1998		United Package	$8.53	Rattlesnake Canyon Grocery	2817 Milton Dr.	Albuquerque	NM	87110	USA
